url,filename,points,Abstraction,Parallelism,Logic,Synchronization,Flow control,User interactivity,Data representation,Math operators,Motion operators,DuplicateScripts,DeadCode,SpriteNaming,BackdropNaming,Error,dashboard_mode,Van points,Van Abstraction,Van Parallelism,Van Logic,Van Synchronization,Van Flow control,Van User interactivity,Van Data representation,tot_blocks
,274418295.sb3,28,4/4,3/4,4/4,2/4,4/4,1/4,4/4,2/4,4/4,0,1,0,2,None,Default,18,3/3,3/3,3/3,2/3,3/3,1/3,3/3,132
,290813561.sb3,17,4/4,3/4,1/4,1/4,2/4,2/4,1/4,0/4,3/4,2,3,5,1,None,Default,13,3/3,3/3,1/3,1/3,2/3,2/3,1/3,128
,292102623.sb3,18,1/4,4/4,2/4,2/4,2/4,2/4,4/4,0/4,1/4,0,0,1,0,None,Default,15,1/3,3/3,2/3,2/3,2/3,2/3,3/3,631
,262552346.sb3,24,1/4,1/4,4/4,3/4,2/4,2/4,4/4,3/4,4/4,0,0,0,0,None,Default,15,1/3,1/3,3/3,3/3,2/3,2/3,3/3,191
,296765169.sb3,28,3/4,4/4,4/4,4/4,2/4,2/4,4/4,1/4,4/4,0,7,0,1,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,277
,304497962.sb3,20,1/4,4/4,4/4,3/4,2/4,2/4,4/4,0/4,0/4,0,0,0,13,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,106
,284681185.sb3,17,4/4,1/4,0/4,1/4,3/4,2/4,4/4,0/4,2/4,0,0,0,1,None,Default,13,3/3,1/3,0/3,1/3,3/3,2/3,3/3,8
,274034766.sb3,26,4/4,3/4,4/4,2/4,2/4,2/4,4/4,1/4,4/4,0,19,0,1,None,Default,18,3/3,3/3,3/3,2/3,2/3,2/3,3/3,265
,262363524.sb3,28,4/4,3/4,4/4,4/4,2/4,2/4,4/4,1/4,4/4,0,1,0,2,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,121
,282472734.sb3,17,1/4,2/4,1/4,2/4,2/4,2/4,4/4,1/4,2/4,2,0,1,1,None,Default,13,1/3,2/3,1/3,2/3,2/3,2/3,3/3,169
,293356359.sb3,29,4/4,3/4,4/4,2/4,2/4,2/4,4/4,4/4,4/4,2,4,4,1,None,Default,18,3/3,3/3,3/3,2/3,2/3,2/3,3/3,222
,273736197.sb3,13,1/4,3/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,0,11,1,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,95
,290409881.sb3,25,4/4,3/4,1/4,2/4,3/4,2/4,4/4,2/4,4/4,2,0,2,0,None,Default,17,3/3,3/3,1/3,2/3,3/3,2/3,3/3,123
,277192750.sb3,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,analyzing,Default,,,,,,,,,None
,282386012.sb3,26,1/4,4/4,3/4,4/4,4/4,2/4,4/4,1/4,3/4,2,1,0,1,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,234
,279010086.sb3,10,1/4,1/4,0/4,2/4,2/4,1/4,1/4,1/4,1/4,0,4,0,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,21
,285999893.sb3,34,4/4,4/4,4/4,4/4,4/4,3/4,4/4,3/4,4/4,4,0,2,1,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,450
,296659491.sb3,13,1/4,1/4,0/4,2/4,2/4,1/4,1/4,1/4,4/4,0,0,2,6,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,67
,296210360.sb3,9,1/4,1/4,0/4,2/4,1/4,2/4,1/4,0/4,1/4,0,0,2,0,None,Default,8,1/3,1/3,0/3,2/3,1/3,2/3,1/3,38
,296639579.sb3,14,1/4,2/4,1/4,2/4,2/4,2/4,1/4,0/4,3/4,0,6,1,1,None,Default,11,1/3,2/3,1/3,2/3,2/3,2/3,1/3,89
,305297686.sb3,22,3/4,1/4,3/4,3/4,3/4,2/4,4/4,0/4,3/4,0,0,2,0,None,Default,18,3/3,1/3,3/3,3/3,3/3,2/3,3/3,86
,299050476.sb3,16,4/4,3/4,0/4,1/4,2/4,2/4,1/4,0/4,3/4,0,0,0,1,None,Default,12,3/3,3/3,0/3,1/3,2/3,2/3,1/3,39
,286780381.sb3,30,3/4,3/4,4/4,3/4,4/4,2/4,4/4,3/4,4/4,0,8,0,4,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,244
,282797732.sb3,20,1/4,1/4,4/4,2/4,2/4,2/4,4/4,3/4,1/4,0,2,1,0,None,Default,14,1/3,1/3,3/3,2/3,2/3,2/3,3/3,445
,301779776.sb3,29,3/4,4/4,4/4,2/4,3/4,3/4,4/4,2/4,4/4,21,0,0,0,None,Default,20,3/3,3/3,3/3,2/3,3/3,3/3,3/3,405
,264085303.sb3,13,1/4,3/4,0/4,2/4,2/4,2/4,1/4,1/4,1/4,0,4,0,0,None,Default,11,1/3,3/3,0/3,2/3,2/3,2/3,1/3,48
,281228725.sb3,20,3/4,1/4,3/4,1/4,4/4,1/4,4/4,3/4,0/4,0,0,0,1,None,Default,15,3/3,1/3,3/3,1/3,3/3,1/3,3/3,56
,283112591.sb3,26,1/4,4/4,4/4,3/4,3/4,2/4,4/4,1/4,4/4,0,3,6,0,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,205
,298937497.sb3,14,1/4,1/4,0/4,2/4,4/4,1/4,1/4,0/4,4/4,0,0,2,1,None,Default,9,1/3,1/3,0/3,2/3,3/3,1/3,1/3,26
,236230925.sb3,23,4/4,3/4,0/4,4/4,4/4,1/4,2/4,1/4,4/4,0,8,1,0,None,Default,15,3/3,3/3,0/3,3/3,3/3,1/3,2/3,389
,281517950.sb3,29,1/4,4/4,4/4,4/4,4/4,3/4,4/4,1/4,4/4,0,0,5,14,None,Default,19,1/3,3/3,3/3,3/3,3/3,3/3,3/3,298
,307300805.sb3,16,1/4,4/4,0/4,4/4,2/4,1/4,1/4,0/4,3/4,0,0,8,0,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,374
,296064690.sb3,14,1/4,4/4,0/4,2/4,2/4,2/4,2/4,0/4,1/4,0,0,5,2,None,Default,12,1/3,3/3,0/3,2/3,2/3,2/3,2/3,64
,276770143.sb3,17,1/4,1/4,0/4,2/4,4/4,1/4,4/4,0/4,4/4,0,0,0,0,None,Default,11,1/3,1/3,0/3,2/3,3/3,1/3,3/3,69
,270686441.sb3,13,1/4,4/4,0/4,3/4,1/4,2/4,1/4,0/4,1/4,0,3,3,1,None,Default,11,1/3,3/3,0/3,3/3,1/3,2/3,1/3,26
,290814474.sb3,25,4/4,4/4,2/4,2/4,4/4,1/4,4/4,0/4,4/4,0,2,10,25,None,Default,17,3/3,3/3,2/3,2/3,3/3,1/3,3/3,183
,301295225.sb3,25,4/4,4/4,4/4,2/4,2/4,2/4,4/4,0/4,3/4,2,10,2,0,None,Default,18,3/3,3/3,3/3,2/3,2/3,2/3,3/3,236
,290409431.sb3,21,3/4,1/4,4/4,0/4,2/4,1/4,4/4,2/4,4/4,0,2,0,1,None,Default,13,3/3,1/3,3/3,0/3,2/3,1/3,3/3,115
,289754596.sb3,32,4/4,4/4,4/4,2/4,4/4,2/4,4/4,4/4,4/4,0,0,0,1,None,Default,19,3/3,3/3,3/3,2/3,3/3,2/3,3/3,313
,297681958.sb3,31,4/4,4/4,4/4,4/4,3/4,2/4,4/4,3/4,3/4,8,3,0,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,244
,303499917.sb3,14,1/4,4/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,0,0,4,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,101
,289762292.sb3,23,1/4,4/4,4/4,2/4,2/4,2/4,4/4,1/4,3/4,0,11,1,16,None,Default,16,1/3,3/3,3/3,2/3,2/3,2/3,3/3,177
,254219086.sb3,12,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,2,0,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,90
,286996161.sb3,9,1/4,1/4,0/4,1/4,1/4,2/4,1/4,0/4,2/4,0,0,1,1,None,Default,7,1/3,1/3,0/3,1/3,1/3,2/3,1/3,59
,306379080.sb3,16,1/4,4/4,1/4,2/4,1/4,2/4,4/4,0/4,1/4,0,27,11,1,None,Default,13,1/3,3/3,1/3,2/3,1/3,2/3,3/3,241
,278412851.sb3,25,4/4,4/4,1/4,2/4,3/4,1/4,4/4,2/4,4/4,0,0,0,1,None,Default,16,3/3,3/3,1/3,2/3,3/3,1/3,3/3,101
,281702803.sb3,12,1/4,4/4,0/4,3/4,1/4,1/4,1/4,0/4,1/4,0,0,1,2,None,Default,10,1/3,3/3,0/3,3/3,1/3,1/3,1/3,43
,301955891.sb3,16,3/4,3/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,0,0,0,None,Default,12,3/3,3/3,0/3,2/3,2/3,1/3,1/3,80
,300732335.sb3,25,3/4,4/4,0/4,4/4,4/4,1/4,4/4,1/4,4/4,0,0,2,1,None,Default,16,3/3,3/3,0/3,3/3,3/3,1/3,3/3,242
,276685455.sb3,15,1/4,4/4,0/4,3/4,2/4,1/4,1/4,0/4,3/4,0,4,1,3,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,113
,278112438.sb3,15,1/4,4/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,0,3,1,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,108
,259206470.sb3,14,4/4,3/4,0/4,1/4,4/4,1/4,1/4,0/4,0/4,0,5,0,0,None,Default,12,3/3,3/3,0/3,1/3,3/3,1/3,1/3,31
,293793337.sb3,20,4/4,4/4,0/4,2/4,4/4,1/4,1/4,0/4,4/4,0,0,1,1,None,Default,13,3/3,3/3,0/3,2/3,3/3,1/3,1/3,98
,303813476.sb3,15,3/4,2/4,1/4,0/4,2/4,2/4,4/4,0/4,1/4,2,0,0,0,None,Default,13,3/3,2/3,1/3,0/3,2/3,2/3,3/3,47
,276905759.sb3,23,1/4,4/4,3/4,3/4,2/4,2/4,4/4,0/4,4/4,0,0,1,0,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,104
,285712637.sb3,12,1/4,4/4,0/4,3/4,1/4,2/4,1/4,0/4,0/4,0,0,0,0,None,Default,11,1/3,3/3,0/3,3/3,1/3,2/3,1/3,8
,290670378.sb3,32,4/4,4/4,4/4,4/4,4/4,3/4,4/4,1/4,4/4,2,1,0,2,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,520
,285439793.sb3,27,4/4,4/4,4/4,3/4,2/4,1/4,4/4,2/4,3/4,0,2,3,1,None,Default,18,3/3,3/3,3/3,3/3,2/3,1/3,3/3,391
,290879507.sb3,12,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,0,2,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,68
,291537487.sb3,8,1/4,1/4,0/4,2/4,1/4,2/4,1/4,0/4,0/4,0,0,1,0,None,Default,8,1/3,1/3,0/3,2/3,1/3,2/3,1/3,12
,289415403.sb3,29,4/4,4/4,4/4,4/4,4/4,2/4,4/4,0/4,3/4,0,2,0,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,262
,292544691.sb3,13,2/4,3/4,0/4,1/4,2/4,2/4,1/4,1/4,1/4,0,11,1,2,None,Default,11,2/3,3/3,0/3,1/3,2/3,2/3,1/3,58
,292439480.sb3,28,4/4,3/4,4/4,2/4,4/4,2/4,4/4,1/4,4/4,0,0,0,1,None,Default,19,3/3,3/3,3/3,2/3,3/3,2/3,3/3,150
,290337488.sb3,26,4/4,3/4,3/4,3/4,2/4,2/4,4/4,3/4,2/4,0,1,2,3,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,42
,263406134.sb3,9,1/4,0/4,0/4,3/4,1/4,2/4,1/4,1/4,0/4,0,1,0,10,None,Default,8,1/3,0/3,0/3,3/3,1/3,2/3,1/3,0
,250443519.sb3,22,1/4,4/4,2/4,2/4,4/4,2/4,4/4,0/4,3/4,0,3,12,1,None,Default,16,1/3,3/3,2/3,2/3,3/3,2/3,3/3,328
,311599909.sb3,30,4/4,4/4,3/4,3/4,4/4,2/4,4/4,3/4,3/4,0,0,7,6,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,302
,268977372.sb3,22,1/4,3/4,4/4,0/4,2/4,3/4,4/4,2/4,3/4,0,30,1,2,None,Default,15,1/3,3/3,3/3,0/3,2/3,3/3,3/3,85
,287389587.sb3,20,1/4,2/4,4/4,2/4,2/4,2/4,4/4,2/4,1/4,2,10,3,1,None,Default,15,1/3,2/3,3/3,2/3,2/3,2/3,3/3,131
,293118309.sb3,14,2/4,3/4,0/4,1/4,2/4,1/4,1/4,0/4,4/4,0,0,0,1,None,Default,10,2/3,3/3,0/3,1/3,2/3,1/3,1/3,94
,294128750.sb3,27,4/4,3/4,2/4,2/4,2/4,2/4,4/4,4/4,4/4,3,8,0,1,None,Default,17,3/3,3/3,2/3,2/3,2/3,2/3,3/3,352
,301376416.sb3,32,4/4,4/4,4/4,4/4,4/4,1/4,4/4,3/4,4/4,0,5,0,3,None,Default,19,3/3,3/3,3/3,3/3,3/3,1/3,3/3,367
,283352756.sb3,8,1/4,1/4,0/4,0/4,2/4,2/4,1/4,0/4,1/4,0,0,1,2,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,17
,280830721.sb3,16,1/4,4/4,0/4,4/4,2/4,1/4,1/4,0/4,3/4,0,5,9,6,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,414
,262860342.sb3,19,2/4,4/4,0/4,2/4,2/4,1/4,2/4,4/4,2/4,0,0,0,19,None,Default,12,2/3,3/3,0/3,2/3,2/3,1/3,2/3,70
,269402185.sb3,25,1/4,4/4,4/4,3/4,4/4,2/4,4/4,0/4,3/4,0,1,1,5,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,358
,264059362.sb3,31,4/4,4/4,4/4,3/4,2/4,2/4,4/4,4/4,4/4,0,0,0,1,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,470
,294358060.sb3,28,4/4,4/4,3/4,2/4,4/4,1/4,4/4,2/4,4/4,0,2,11,0,None,Default,18,3/3,3/3,3/3,2/3,3/3,1/3,3/3,464
,307634540.sb3,21,4/4,3/4,4/4,2/4,1/4,2/4,4/4,0/4,1/4,0,0,0,0,None,Default,17,3/3,3/3,3/3,2/3,1/3,2/3,3/3,85
,302559932.sb3,14,1/4,4/4,0/4,2/4,4/4,1/4,1/4,0/4,1/4,0,2,1,2,None,Default,11,1/3,3/3,0/3,2/3,3/3,1/3,1/3,48
,260223022.sb3,19,1/4,3/4,3/4,3/4,2/4,2/4,4/4,0/4,1/4,0,0,1,2,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,41
,292573245.sb3,18,3/4,2/4,0/4,0/4,4/4,2/4,2/4,4/4,1/4,0,1,1,1,None,Default,12,3/3,2/3,0/3,0/3,3/3,2/3,2/3,53
,293162681.sb3,24,4/4,3/4,3/4,2/4,2/4,2/4,4/4,0/4,4/4,0,1,2,1,None,Default,18,3/3,3/3,3/3,2/3,2/3,2/3,3/3,93
,281774370.sb3,15,1/4,4/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,0,0,1,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,77
,281210381.sb3,19,1/4,4/4,3/4,3/4,2/4,2/4,4/4,0/4,0/4,0,0,0,1,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,119
,298766446.sb3,23,1/4,4/4,3/4,4/4,4/4,1/4,4/4,1/4,1/4,0,1,4,1,None,Default,17,1/3,3/3,3/3,3/3,3/3,1/3,3/3,229
,272530778.sb3,29,4/4,4/4,3/4,3/4,4/4,3/4,4/4,0/4,4/4,0,1,20,14,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,451
,289958218.sb3,14,1/4,2/4,1/4,1/4,2/4,2/4,2/4,0/4,3/4,10,7,5,42,None,Default,11,1/3,2/3,1/3,1/3,2/3,2/3,2/3,132
,302811862.sb3,25,1/4,4/4,1/4,4/4,2/4,1/4,4/4,4/4,4/4,2,4,12,25,None,Default,14,1/3,3/3,1/3,3/3,2/3,1/3,3/3,294
,265246124.sb3,24,3/4,4/4,1/4,4/4,3/4,1/4,4/4,1/4,3/4,2,0,0,5,None,Default,17,3/3,3/3,1/3,3/3,3/3,1/3,3/3,271
,307138112.sb3,16,1/4,4/4,0/4,3/4,2/4,1/4,1/4,0/4,4/4,0,0,0,0,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,147
,302554402.sb3,12,1/4,3/4,0/4,2/4,1/4,1/4,1/4,0/4,3/4,0,1,3,1,None,Default,9,1/3,3/3,0/3,2/3,1/3,1/3,1/3,182
,299812156.sb3,9,1/4,1/4,0/4,1/4,2/4,1/4,1/4,0/4,2/4,0,1,0,1,None,Default,7,1/3,1/3,0/3,1/3,2/3,1/3,1/3,45
,287155349.sb3,24,1/4,3/4,4/4,3/4,2/4,2/4,4/4,1/4,4/4,0,0,1,13,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,101
,267492138.sb3,27,4/4,4/4,2/4,2/4,3/4,2/4,4/4,2/4,4/4,0,0,0,1,None,Default,18,3/3,3/3,2/3,2/3,3/3,2/3,3/3,159
,298454102.sb3,20,1/4,4/4,3/4,3/4,2/4,2/4,4/4,0/4,1/4,0,11,1,12,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,294
,311046109.sb3,32,4/4,4/4,4/4,2/4,3/4,3/4,4/4,4/4,4/4,0,0,0,0,None,Default,20,3/3,3/3,3/3,2/3,3/3,3/3,3/3,397
,290779190.sb3,28,4/4,4/4,3/4,3/4,2/4,2/4,4/4,2/4,4/4,0,0,3,2,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,132
,276983251.sb3,25,3/4,1/4,3/4,3/4,4/4,2/4,4/4,2/4,3/4,4,1,0,9,None,Default,18,3/3,1/3,3/3,3/3,3/3,2/3,3/3,238
,292415004.sb3,27,3/4,4/4,4/4,3/4,2/4,2/4,4/4,1/4,4/4,0,4,0,0,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,196
,291913238.sb3,9,1/4,2/4,0/4,1/4,2/4,2/4,1/4,0/4,0/4,34,0,4,2,None,Default,9,1/3,2/3,0/3,1/3,2/3,2/3,1/3,296
,298814592.sb3,17,2/4,3/4,0/4,2/4,2/4,2/4,2/4,0/4,4/4,0,1,1,1,None,Default,13,2/3,3/3,0/3,2/3,2/3,2/3,2/3,50
,273483437.sb3,10,1/4,1/4,0/4,2/4,2/4,2/4,1/4,0/4,1/4,0,0,2,1,None,Default,9,1/3,1/3,0/3,2/3,2/3,2/3,1/3,41
,300750374.sb3,9,1/4,2/4,0/4,1/4,2/4,2/4,1/4,0/4,0/4,0,0,5,2,None,Default,9,1/3,2/3,0/3,1/3,2/3,2/3,1/3,18
,300117556.sb3,27,3/4,1/4,4/4,3/4,4/4,2/4,4/4,2/4,4/4,0,0,0,0,None,Default,18,3/3,1/3,3/3,3/3,3/3,2/3,3/3,170
,291349801.sb3,30,4/4,4/4,3/4,4/4,2/4,2/4,4/4,4/4,3/4,0,33,6,2,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,478
,301194141.sb3,27,4/4,4/4,3/4,2/4,3/4,2/4,4/4,2/4,3/4,0,2,0,3,None,Default,19,3/3,3/3,3/3,2/3,3/3,2/3,3/3,174
,292236767.sb3,21,1/4,4/4,0/4,4/4,4/4,2/4,2/4,1/4,3/4,2,2,12,1,None,Default,14,1/3,3/3,0/3,3/3,3/3,2/3,2/3,294
,300459709.sb3,27,4/4,4/4,0/4,2/4,3/4,3/4,4/4,4/4,3/4,0,0,0,2,None,Default,17,3/3,3/3,0/3,2/3,3/3,3/3,3/3,88
,296760671.sb3,24,4/4,4/4,3/4,2/4,2/4,2/4,4/4,0/4,3/4,0,1,2,9,None,Default,18,3/3,3/3,3/3,2/3,2/3,2/3,3/3,46
,283877157.sb3,11,1/4,3/4,0/4,2/4,2/4,1/4,2/4,0/4,0/4,0,0,0,1,None,Default,11,1/3,3/3,0/3,2/3,2/3,1/3,2/3,37
,177568633.sb3,29,3/4,3/4,4/4,3/4,4/4,2/4,4/4,2/4,4/4,0,3,0,2,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,344
,280913236.sb3,12,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,0,2,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,62
,277641842.sb3,12,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,0,3,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,74
,307273676.sb3,26,4/4,3/4,4/4,1/4,4/4,2/4,4/4,1/4,3/4,0,0,0,1,None,Default,18,3/3,3/3,3/3,1/3,3/3,2/3,3/3,68
,284375832.sb3,19,4/4,3/4,0/4,2/4,4/4,1/4,1/4,1/4,3/4,0,3,5,4,None,Default,13,3/3,3/3,0/3,2/3,3/3,1/3,1/3,160
,265291807.sb3,29,4/4,3/4,4/4,3/4,4/4,2/4,4/4,2/4,3/4,0,3,0,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,179
,296773307.sb3,23,1/4,1/4,4/4,2/4,2/4,2/4,4/4,4/4,3/4,0,0,0,1,None,Default,14,1/3,1/3,3/3,2/3,2/3,2/3,3/3,79
,297261549.sb3,17,1/4,3/4,0/4,2/4,3/4,1/4,4/4,0/4,3/4,0,0,0,2,None,Default,13,1/3,3/3,0/3,2/3,3/3,1/3,3/3,123
,259216671.sb3,8,1/4,2/4,0/4,0/4,1/4,2/4,1/4,0/4,1/4,0,0,0,2,None,Default,7,1/3,2/3,0/3,0/3,1/3,2/3,1/3,13
,298652998.sb3,9,1/4,1/4,0/4,0/4,2/4,2/4,1/4,1/4,1/4,0,1,0,1,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,38
,302638331.sb3,30,3/4,4/4,4/4,4/4,4/4,2/4,4/4,3/4,2/4,0,1,2,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,411
,285324206.sb3,11,1/4,1/4,0/4,1/4,2/4,2/4,1/4,0/4,3/4,0,0,2,4,None,Default,8,1/3,1/3,0/3,1/3,2/3,2/3,1/3,18
,281522059.sb3,21,1/4,3/4,3/4,4/4,2/4,2/4,4/4,0/4,2/4,0,0,0,0,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,66
,310812517.sb3,8,1/4,1/4,0/4,0/4,2/4,2/4,1/4,0/4,1/4,0,1,2,1,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,9
,296781840.sb3,19,1/4,1/4,4/4,4/4,2/4,2/4,4/4,0/4,1/4,0,0,0,0,None,Default,15,1/3,1/3,3/3,3/3,2/3,2/3,3/3,186
,303023743.sb3,17,2/4,4/4,0/4,4/4,2/4,1/4,1/4,0/4,3/4,0,0,0,0,None,Default,12,2/3,3/3,0/3,3/3,2/3,1/3,1/3,210
,286863972.sb3,25,2/4,4/4,4/4,2/4,4/4,2/4,4/4,0/4,3/4,0,4,8,2,None,Default,18,2/3,3/3,3/3,2/3,3/3,2/3,3/3,198
,304035111.sb3,27,3/4,4/4,3/4,4/4,2/4,2/4,4/4,1/4,4/4,0,0,0,1,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,263
,273323772.sb3,32,4/4,4/4,4/4,3/4,4/4,3/4,4/4,2/4,4/4,0,2,7,1,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,332
,283395816.sb3,13,1/4,1/4,0/4,1/4,4/4,1/4,2/4,0/4,3/4,0,0,1,1,None,Default,9,1/3,1/3,0/3,1/3,3/3,1/3,2/3,32
,287430526.sb3,22,1/4,2/4,4/4,3/4,4/4,2/4,4/4,0/4,2/4,0,4,2,1,None,Default,17,1/3,2/3,3/3,3/3,3/3,2/3,3/3,392
,279393700.sb3,32,4/4,4/4,4/4,4/4,3/4,2/4,4/4,3/4,4/4,0,1,0,2,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,196
,295519699.sb3,25,3/4,1/4,4/4,2/4,4/4,2/4,4/4,1/4,4/4,0,0,1,0,None,Default,17,3/3,1/3,3/3,2/3,3/3,2/3,3/3,358
,298767319.sb3,19,1/4,4/4,0/4,2/4,2/4,1/4,2/4,3/4,4/4,0,4,1,1,None,Default,11,1/3,3/3,0/3,2/3,2/3,1/3,2/3,355
,309663979.sb3,22,3/4,4/4,0/4,4/4,2/4,1/4,2/4,2/4,4/4,0,0,2,0,None,Default,14,3/3,3/3,0/3,3/3,2/3,1/3,2/3,330
,289405592.sb3,32,4/4,4/4,4/4,2/4,4/4,3/4,4/4,4/4,3/4,0,3,0,1,None,Default,20,3/3,3/3,3/3,2/3,3/3,3/3,3/3,275
,289450824.sb3,18,1/4,2/4,3/4,2/4,2/4,2/4,4/4,1/4,1/4,0,1,3,1,None,Default,15,1/3,2/3,3/3,2/3,2/3,2/3,3/3,63
,296545301.sb3,15,4/4,3/4,0/4,1/4,2/4,1/4,1/4,0/4,3/4,0,0,0,0,None,Default,11,3/3,3/3,0/3,1/3,2/3,1/3,1/3,49
,276919978.sb3,12,1/4,3/4,1/4,2/4,2/4,2/4,1/4,0/4,0/4,2,4,0,0,None,Default,12,1/3,3/3,1/3,2/3,2/3,2/3,1/3,108
,292749115.sb3,11,1/4,1/4,0/4,1/4,2/4,1/4,1/4,0/4,4/4,0,1,1,0,None,Default,7,1/3,1/3,0/3,1/3,2/3,1/3,1/3,49
,294395360.sb3,25,1/4,3/4,4/4,2/4,4/4,2/4,4/4,1/4,4/4,2,2,7,1,None,Default,17,1/3,3/3,3/3,2/3,3/3,2/3,3/3,223
,281051026.sb3,21,1/4,3/4,2/4,2/4,2/4,2/4,4/4,1/4,4/4,0,2,1,0,None,Default,15,1/3,3/3,2/3,2/3,2/3,2/3,3/3,68
,271995824.sb3,14,1/4,1/4,3/4,0/4,2/4,2/4,4/4,1/4,0/4,0,0,0,1,None,Default,12,1/3,1/3,3/3,0/3,2/3,2/3,3/3,70
,274402652.sb3,16,1/4,3/4,3/4,2/4,1/4,2/4,4/4,0/4,0/4,0,0,21,1,None,Default,15,1/3,3/3,3/3,2/3,1/3,2/3,3/3,282
,286053607.sb3,33,4/4,4/4,4/4,3/4,4/4,2/4,4/4,4/4,4/4,0,3,7,9,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,204
,276699176.sb3,14,4/4,3/4,0/4,2/4,2/4,2/4,1/4,0/4,0/4,0,3,1,1,None,Default,13,3/3,3/3,0/3,2/3,2/3,2/3,1/3,43
,302086680.sb3,27,1/4,4/4,4/4,4/4,4/4,2/4,4/4,3/4,1/4,0,4,19,1,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,511
,301908768.sb3,12,1/4,3/4,0/4,2/4,4/4,1/4,1/4,0/4,0/4,0,0,1,1,None,Default,11,1/3,3/3,0/3,2/3,3/3,1/3,1/3,101
,283762060.sb3,16,1/4,4/4,0/4,4/4,2/4,1/4,1/4,0/4,3/4,0,0,7,0,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,109
